number,title,user,created_at,closed_at,merged,merged_at
23763,DNN: fix bug for X86 winograd,zihaomu,2023-06-08 00:35:35+00:00,2023-06-09 06:18:12+00:00,True,2023-06-09 06:18:12+00:00
23762,G-API: OpenVINO Backend Hotfix,TolyaTalamanov,2023-06-07 14:44:06+00:00,2023-06-08 06:50:34+00:00,True,2023-06-08 06:50:34+00:00
23761,checktype in blobFromImages and blobFromImagesWithParams,LaurentBerger,2023-06-07 14:18:38+00:00,2023-06-08 06:59:01+00:00,True,2023-06-08 06:59:01+00:00
23758,Add graphical code detector interface,AleksandrPanov,2023-06-07 07:43:52+00:00,2023-06-09 12:46:32+00:00,True,2023-06-09 12:46:32+00:00
23757,Fix calibrate,siilats,2023-06-07 02:10:36+00:00,2023-06-23 19:19:51+00:00,False,
23754,Keep inliers for linear remap with BORDER_TRANSPARENT,dkurt,2023-06-06 17:08:17+00:00,2023-06-16 15:30:21+00:00,True,2023-06-16 15:30:21+00:00
23750, imgproc/cvtColor: fixed invalid read in BGR2HLS,mshabunin,2023-06-05 20:09:33+00:00,2023-06-06 08:34:08+00:00,True,2023-06-06 08:34:08+00:00
23748,fix Java bindings for cornerRefinementMethod binding,AleksandrPanov,2023-06-05 12:10:45+00:00,2023-06-06 06:59:13+00:00,True,2023-06-06 06:59:13+00:00
23746,Assertion Fix in Split Layer,Abdurrahheem,2023-06-05 10:20:56+00:00,2023-06-07 13:01:42+00:00,True,2023-06-07 13:01:42+00:00
23740,fixing typo in stitching parameter names,kai-waang,2023-06-04 11:22:24+00:00,2023-06-09 10:40:03+00:00,True,2023-06-09 10:40:02+00:00
23734,Fixed invalid cast and unaligned memory access,seanm,2023-06-02 15:10:31+00:00,2023-08-11 12:23:09+00:00,True,2023-08-11 12:23:09+00:00
23732,Fix missuse of try_gpu in stitching/FeatherBlender,vekkuli,2023-06-02 13:48:02+00:00,2023-06-06 07:00:36+00:00,True,2023-06-06 07:00:36+00:00
23729,Fixed potential buffer overflow of user file name in create_samples_app,asmorkalov,2023-06-02 07:34:02+00:00,2023-06-03 07:13:11+00:00,True,2023-06-03 07:13:11+00:00
23725,Refreshed JavaScript bindings for Aruco related algorithms,asmorkalov,2023-06-01 11:22:05+00:00,2023-06-10 06:21:24+00:00,True,2023-06-10 06:21:24+00:00
23724,Build Java without ANT,dkurt,2023-06-01 09:51:41+00:00,2023-06-16 16:58:21+00:00,True,2023-06-16 16:58:21+00:00
23722,Python package classifiers sync with OpenCV-Python repo,asmorkalov,2023-06-01 07:50:51+00:00,2023-06-01 10:53:36+00:00,True,2023-06-01 10:53:36+00:00
23721,Fixed OpenJPEG 2000 compiler warning for some GCC versions (#23710),asmorkalov,2023-06-01 07:23:47+00:00,2023-06-02 06:40:46+00:00,True,2023-06-02 06:40:46+00:00
23718,(5.x) Merge 4.x,asmorkalov,2023-05-31 11:44:14+00:00,2023-07-05 14:19:28+00:00,True,2023-07-05 14:19:27+00:00
23715,Update segment_objects.cpp,Sujal-Rana-88,2023-05-31 05:50:35+00:00,2023-06-23 08:34:37+00:00,False,
23714,modify the initial value of roots in solvePoly function,SEULiulh,2023-05-31 03:09:45+00:00,2023-06-02 09:36:58+00:00,False,
23713,Issue23644,SEULiulh,2023-05-31 02:39:33+00:00,2023-05-31 02:44:16+00:00,False,
23712,adding new tutorial to python tutorials convert rgb to gray,knowledgeshelfit,2023-05-30 17:43:06+00:00,2023-05-31 07:00:07+00:00,False,
23711,dnn: moved NMSBoxes to imgproc module,mshabunin,2023-05-30 17:28:23+00:00,2023-06-02 11:18:56+00:00,False,
23707,Addition of normalize_axis to ONNXImporter::parseSqueeze,oHotel,2023-05-30 08:52:23+00:00,2023-05-30 13:33:26+00:00,True,2023-05-30 13:33:26+00:00
23705,Re-implement named parameters bindings for Python,asmorkalov,2023-05-29 13:14:51+00:00,2023-05-30 14:41:41+00:00,True,2023-05-30 14:41:41+00:00
23703,Added missing index for skipping subgraph simplification ,Abdurrahheem,2023-05-29 11:58:01+00:00,2023-05-30 07:31:01+00:00,True,2023-05-30 07:31:01+00:00
23702,Python binding for RotatedRect,dkurt,2023-05-29 08:54:40+00:00,2023-06-22 12:09:53+00:00,True,2023-06-22 12:09:53+00:00
23699,Little refactors and add docstrings,gustavosett,2023-05-28 05:00:34+00:00,2023-05-28 07:51:54+00:00,False,
23698,imgproc: add basic IntelligentScissorsMB performance test,cpoerschke,2023-05-27 19:41:43+00:00,2023-05-29 08:02:59+00:00,True,2023-05-29 08:02:59+00:00
23695,Update setup.py,triple-Mu,2023-05-27 09:24:11+00:00,2023-05-27 15:29:34+00:00,True,2023-05-27 15:29:34+00:00
23694,Update matchTemplate with mask,dkurt,2023-05-26 15:56:25+00:00,2023-05-27 06:42:56+00:00,True,2023-05-27 06:42:56+00:00
23692,backport to 3.4: Fixed FPS computation on some videos for FFmpeg backend,asmorkalov,2023-05-26 11:57:02+00:00,2023-05-26 17:47:13+00:00,True,2023-05-26 17:47:13+00:00
23691,Import and export np.float16 in Python,dkurt,2023-05-26 10:41:43+00:00,2023-05-26 15:56:21+00:00,True,2023-05-26 15:56:21+00:00
23690,better accuracy for _rotatedRectangleIntersection() (proposal for #23546),chacha21,2023-05-26 08:06:50+00:00,2023-05-30 14:46:39+00:00,True,2023-05-30 14:46:39+00:00
23688,imgproc: add contour values check to IntelligentScissorsMB tests,cpoerschke,2023-05-25 21:53:34+00:00,2023-06-07 08:32:18+00:00,True,2023-06-07 08:32:18+00:00
23686,solve Issue 23685,LaurentBerger,2023-05-25 19:36:15+00:00,2023-05-26 07:53:29+00:00,True,2023-05-26 07:53:29+00:00
23684,solve Issue I23683,LaurentBerger,2023-05-25 17:43:21+00:00,2023-05-26 09:01:51+00:00,True,2023-05-26 09:01:51+00:00
23682,3rdparty: OpenJPEG update 2.4.0 => 2.5.0,asmorkalov,2023-05-25 15:02:03+00:00,2023-05-29 05:56:57+00:00,True,2023-05-29 05:56:57+00:00
23680,Port to 5.x: Undistortion grid fix,asmorkalov,2023-05-25 12:11:30+00:00,2023-07-04 13:54:14+00:00,False,
23679,Python bindings for CV_8UC(n) and other types macros,dkurt,2023-05-25 10:56:20+00:00,2023-05-25 12:54:41+00:00,True,2023-05-25 12:54:41+00:00
23677,ObjC naming backport from 5.x,asmorkalov,2023-05-25 08:49:28+00:00,2023-05-26 15:54:34+00:00,True,2023-05-26 15:54:34+00:00
23674,CV_MAKETYPE Python binding,dkurt,2023-05-24 19:38:56+00:00,2023-05-25 06:45:23+00:00,True,2023-05-25 06:45:23+00:00
23672,Fix javadoc generation,mshabunin,2023-05-24 14:46:18+00:00,2023-05-24 20:07:28+00:00,True,2023-05-24 20:07:28+00:00
23671,"DNN: fix potential bug, stride should not be set as 0.",zihaomu,2023-05-24 13:59:05+00:00,2023-05-25 10:36:38+00:00,True,2023-05-25 10:36:38+00:00
23669,Fixed FPS computation on some videos for FFmpeg backend,asmorkalov,2023-05-24 13:18:06+00:00,2023-05-27 06:44:05+00:00,False,
23668,WIP: [G-API] IE Backend: Update the condition for applying the resize preprocessing,TolyaTalamanov,2023-05-24 13:09:10+00:00,2023-06-01 10:55:08+00:00,True,2023-06-01 10:55:08+00:00
23667,(4.x) Merge 3.4,asmorkalov,2023-05-24 12:23:35+00:00,2023-05-24 14:36:54+00:00,True,2023-05-24 14:36:54+00:00
23666,Moved barcode from opencv_contrib,mshabunin,2023-05-24 11:34:13+00:00,2023-06-14 19:21:38+00:00,True,2023-06-14 19:21:38+00:00
23665,Check for even dimensions in COLOR_YUV2RGB_*,vrabaud,2023-05-24 11:14:38+00:00,2023-05-24 11:36:46+00:00,False,
23664,Added final constrants check to solveLP to filter out flating-point numeric issues,asmorkalov,2023-05-24 10:31:30+00:00,2023-05-26 12:13:50+00:00,True,2023-05-26 12:13:50+00:00
23662,Fix truncated sentenced in boxPoints documentation #22975,akormous,2023-05-23 16:07:05+00:00,2023-05-24 08:41:26+00:00,True,2023-05-24 08:41:26+00:00
23658,Fixed out-of-bound waring in cv::Mat::foreEach impl.,asmorkalov,2023-05-22 18:35:59+00:00,2023-05-23 09:04:25+00:00,False,
23657,Added check that YUYV input of cvtColor has even width.,asmorkalov,2023-05-22 12:30:43+00:00,2023-05-23 12:07:49+00:00,True,2023-05-23 12:07:49+00:00
23656,Build fix for AVX 256,peters,2023-05-22 09:34:34+00:00,2023-05-23 06:20:34+00:00,True,2023-05-23 06:20:34+00:00
23655,Support ONNX operator QLinearSoftmax in dnn,fengyuentau,2023-05-22 08:19:00+00:00,2023-05-25 10:35:58+00:00,True,2023-05-25 10:35:58+00:00
23654,DNN: add the Winograd fp16 support,zihaomu,2023-05-22 07:30:02+00:00,2023-11-20 10:45:38+00:00,True,2023-11-20 10:45:37+00:00
23652,Update properties - typo,rahulnoronha,2023-05-21 08:36:07+00:00,2023-05-22 08:38:56+00:00,True,2023-05-22 08:38:56+00:00
23651,Update matchTemplate with mask docstring,dkurt,2023-05-20 20:31:40+00:00,2023-05-26 15:47:24+00:00,False,
23647,add charuco board check,AleksandrPanov,2023-05-18 22:43:07+00:00,2023-06-23 13:16:23+00:00,True,2023-06-23 13:16:23+00:00
23646,Fix Region layer with OpenVINO in case of different width/height,dkurt,2023-05-18 14:45:53+00:00,2023-05-22 13:22:50+00:00,True,2023-05-22 13:22:50+00:00
23645,Add assert to check if layer input size is not empty,Abdurrahheem,2023-05-18 13:21:23+00:00,2023-05-19 10:28:25+00:00,True,2023-05-19 10:28:25+00:00
23642,Build OpenCV4Android with cmdline-tools,dkurt,2023-05-18 09:12:02+00:00,2023-05-18 09:39:06+00:00,False,
23641,[CI] : add the ci node of Vulkan,zihaomu,2023-05-18 08:30:34+00:00,2023-05-22 13:32:52+00:00,True,2023-05-22 13:32:52+00:00
23639,Add Contributor Metrics Widget,samad-yar-khan,2023-05-17 22:23:23+00:00,2023-05-18 06:46:41+00:00,False,
23638,Proposed solution for issue #23633,soyszala,2023-05-17 21:20:31+00:00,2023-05-18 16:05:46+00:00,True,2023-05-18 16:05:45+00:00
23637,try to solve issue I23633,LaurentBerger,2023-05-17 19:47:53+00:00,2023-05-17 20:21:21+00:00,False,
23634,Fix even input dimensions for INTER_NEAREST_EXACT,dkurt,2023-05-17 13:27:14+00:00,2023-05-19 17:32:05+00:00,True,2023-05-19 17:32:05+00:00
23632,Fixed mask handling in AffineFeature,asmorkalov,2023-05-17 08:06:39+00:00,2023-05-17 19:08:43+00:00,True,2023-05-17 19:08:43+00:00
23631,Build warning fix on Windows for Eigen wrapper.,asmorkalov,2023-05-17 07:13:11+00:00,2023-05-19 18:06:41+00:00,True,2023-05-19 18:06:41+00:00
23629,Restored Java bindings for CPU features management,asmorkalov,2023-05-16 15:30:45+00:00,2023-05-17 06:39:06+00:00,True,2023-05-17 06:39:06+00:00
23625,DNN: Remove unnecessary flags for convolution ,zihaomu,2023-05-16 07:32:54+00:00,2023-05-26 09:59:37+00:00,True,2023-05-26 09:59:37+00:00
23622,Update README.md,justinmerrell,2023-05-15 17:21:27+00:00,2023-05-16 04:02:15+00:00,False,
23619,Fixes pixel info color font for dark Qt themes,TinyTinni,2023-05-15 15:54:45+00:00,2023-05-16 06:15:15+00:00,True,2023-05-16 06:15:15+00:00
23618,remove unused var,LaurentBerger,2023-05-15 15:52:43+00:00,2023-05-16 06:16:47+00:00,True,2023-05-16 06:16:47+00:00
23615,Fixed matchTemplate function. #23585,captain-n3m0,2023-05-15 12:03:29+00:00,2023-05-26 15:49:14+00:00,False,
23614,LSTM ONNX Layout Attribute Support ,Abdurrahheem,2023-05-15 11:19:53+00:00,2023-05-17 19:46:56+00:00,True,2023-05-17 19:46:56+00:00
23613,dnn: refactor reduce,fengyuentau,2023-05-15 10:05:55+00:00,2023-05-17 07:03:45+00:00,True,2023-05-17 07:03:45+00:00
23612,QRCodeDetector: don't floodFill with outside-of-image seedPoint,cpoerschke,2023-05-14 20:21:53+00:00,2023-05-22 10:34:30+00:00,True,2023-05-22 10:34:30+00:00
23611,QRCodeDetector: don't floodFill with outside-of-image seedPoint,cpoerschke,2023-05-14 20:12:36+00:00,2023-05-14 20:22:43+00:00,False,
23607,Fix crash in ap3p,alexander-varjo,2023-05-11 14:26:03+00:00,2023-09-04 14:49:46+00:00,True,2023-09-04 14:49:46+00:00
23606,"videoio/FFmpeg: increased packet read attempt limit, allow configuring it",mshabunin,2023-05-11 12:54:29+00:00,2023-05-16 11:31:04+00:00,True,2023-05-16 11:31:04+00:00
23604,Build DNN without Protobuf,dkurt,2023-05-11 07:28:52+00:00,2023-05-15 09:23:19+00:00,True,2023-05-15 09:23:19+00:00
23601,Videoio: FFMpeg remove locks from `VideoCapure/VideoWriter::open()` to fix 20114,cudawarped,2023-05-10 13:57:57+00:00,2023-05-19 17:33:25+00:00,True,2023-05-19 17:33:25+00:00
23600,Update FlatBuffers source code to 23.5.9,dkurt,2023-05-10 11:43:35+00:00,2023-05-10 13:01:44+00:00,True,2023-05-10 13:01:44+00:00
23599,WIP: objc fix testing,asmorkalov,2023-05-10 08:48:48+00:00,2023-05-10 11:08:33+00:00,False,
23598,Fix Objective-C generator handling of base class names,komakai,2023-05-10 06:44:19+00:00,2023-05-10 11:07:38+00:00,True,2023-05-10 11:07:38+00:00
23597,G-API: Integration branch for ONNX & Python-related changes,dmatveev,2023-05-09 19:33:29+00:00,2023-05-30 14:52:17+00:00,True,2023-05-30 14:52:17+00:00
23596,Add AVIF support through libavif.,vrabaud,2023-05-09 13:28:38+00:00,2023-06-09 12:39:11+00:00,True,2023-06-09 12:39:11+00:00
23595,[G-API] Implement OpenVINO 2.0 backend,TolyaTalamanov,2023-05-09 12:52:44+00:00,2023-06-02 11:31:03+00:00,True,2023-06-02 11:31:03+00:00
23594,"fix: traincascade, use C++ persistence API",fdivitto,2023-05-09 09:54:59+00:00,2023-05-23 06:19:28+00:00,True,2023-05-23 06:19:28+00:00
23591,"Add int64, uint64, bool, uint data type.",zihaomu,2023-05-09 07:54:38+00:00,2023-06-19 14:07:21+00:00,False,
23588,"fix: traincascade, use C++ persistence API",fdivitto,2023-05-08 16:40:39+00:00,2023-05-09 09:35:37+00:00,False,
23587,added charuco pattern into calibrate.py,vovka643,2023-05-08 14:46:50+00:00,2023-05-17 15:30:30+00:00,True,2023-05-17 15:30:30+00:00
23583,Update aruco_detect_board_charuco.py,siilats,2023-05-05 17:23:29+00:00,2023-05-10 06:55:12+00:00,True,2023-05-10 06:55:12+00:00
23582,WIP: Experiments on top of new QR code detector,asmorkalov,2023-05-05 12:29:10+00:00,2023-05-05 14:09:06+00:00,False,
23575,add ChArUco board pattern into calib3d/camera_calibration,vovka643,2023-05-04 21:14:48+00:00,2023-05-19 18:06:23+00:00,True,2023-05-19 18:06:23+00:00
23572,(docs) Depthmap py_tutorial: add reference to cv.StereoBM class documentation ,gabrielnhn,2023-05-03 16:23:01+00:00,2023-05-05 06:46:16+00:00,True,2023-05-05 06:46:16+00:00
23567,Reformulated some pointer arithmetic to avoid (unsigned) overflow,seanm,2023-05-01 22:31:37+00:00,2023-05-29 09:19:34+00:00,True,2023-05-29 09:19:34+00:00
23566,Use std::atomic<bool> as it's necessary for correct thread safety,seanm,2023-05-01 20:45:01+00:00,2023-05-16 10:47:10+00:00,True,2023-05-16 10:47:10+00:00
23565,Fix function name in comment,MaximSmolskiy,2023-04-30 14:31:00+00:00,2023-05-01 08:13:15+00:00,True,2023-05-01 08:13:15+00:00
23564,[EASY][Typo] Lets fix `OPENCV_SOVERSION` major version number.,artisanmaster,2023-04-29 09:22:55+00:00,2023-04-29 09:56:57+00:00,False,
23563,(doc) fix py_tutorials depthmap using cv.StereoSGBM,gabrielnhn,2023-04-29 05:16:42+00:00,2023-05-03 11:18:14+00:00,False,
23560,DNN/CUDA: Solve the bug of same shape broadcast with CUDA,WanliZhong,2023-04-28 09:35:07+00:00,2023-05-16 11:16:38+00:00,True,2023-05-16 11:16:38+00:00
23557,fix nary elementwise bug in cpu,WanliZhong,2023-04-28 06:22:31+00:00,2023-05-11 12:56:46+00:00,True,2023-05-11 12:56:46+00:00
23555,don't ignore documentation for cv::format in doxygen,LaurentBerger,2023-04-28 00:34:05+00:00,2023-04-28 12:24:07+00:00,True,2023-04-28 12:24:07+00:00
23550,dnn: add more CANN operators to support SAM,fengyuentau,2023-04-26 10:32:50+00:00,2023-12-23 09:52:37+00:00,False,
23545,Added test for LSTM without hidden state initialisation,Abdurrahheem,2023-04-25 13:22:52+00:00,2023-04-27 13:27:42+00:00,True,2023-04-27 13:27:42+00:00
23541,`VideoCapture`: fix opencv/contrib/#3474,cudawarped,2023-04-25 05:27:28+00:00,2023-04-25 22:00:30+00:00,True,2023-04-25 22:00:30+00:00
23540,`VideoCapture`: change `CAP_PROP_FOURCC` to fix #22876,cudawarped,2023-04-25 04:53:56+00:00,2023-06-22 09:22:00+00:00,True,2023-06-22 09:22:00+00:00
23538,Fixed a typo in `documentation.yml` and `feature_request.yml`,Avasam,2023-04-24 17:05:14+00:00,2023-04-26 09:28:13+00:00,True,2023-04-26 09:28:13+00:00
23535,Fix ocl::device::isIntel implementation,komakai,2023-04-24 13:10:27+00:00,2023-04-24 15:55:05+00:00,True,2023-04-24 15:55:04+00:00
23532,TEMPORARY PR FOR CHECKING CUDA errors ,Abdurrahheem,2023-04-24 07:21:39+00:00,2023-04-27 11:14:08+00:00,False,
23531,Add python sample of how to use Orbbec camera.,kaingwade,2023-04-24 06:49:44+00:00,2023-04-24 09:12:01+00:00,True,2023-04-24 09:12:01+00:00
23529,Bump supported ONNX RT version to 1.14.1,dmatveev,2023-04-23 23:35:55+00:00,2023-04-28 12:19:07+00:00,True,2023-04-28 12:19:06+00:00
23528,DNN/CUDA: make 'abcd op 1b11' broadcast eltwise operator support cuda,WanliZhong,2023-04-23 09:53:52+00:00,2023-04-24 16:31:55+00:00,True,2023-04-24 16:31:55+00:00
23527,Fixed bug with Cmake detecting Python environment,zhixuwei,2023-04-23 03:16:00+00:00,2023-04-28 09:02:50+00:00,False,
23523,(4.x) Merge 3.4,asmorkalov,2023-04-20 14:17:45+00:00,2023-04-21 12:24:09+00:00,True,2023-04-21 12:24:09+00:00
23518,Updated PGP key for security reports,mshabunin,2023-04-19 16:18:23+00:00,2023-04-20 06:45:52+00:00,True,2023-04-20 06:45:52+00:00
23515,added aruco pattern support into stereo_calibration.cpp,vovka643,2023-04-19 13:57:35+00:00,2023-05-16 11:19:53+00:00,True,2023-05-16 11:19:53+00:00
23514,updated mac catalyst target to be compatible with latest xCode / macos,sarsonj,2023-04-19 12:36:50+00:00,2023-05-29 09:18:17+00:00,True,2023-05-29 09:18:17+00:00
23513,"Fix ""unrecognized selector"" issue in Objective-C/Swift bindings",komakai,2023-04-19 12:17:18+00:00,2023-04-24 08:29:42+00:00,True,2023-04-24 08:29:42+00:00
23511,DNN: try to fix the sporadic crashes in perf_dnn,zihaomu,2023-04-19 12:04:18+00:00,2023-04-22 04:01:39+00:00,True,2023-04-22 04:01:39+00:00
23510,4.x.sz,sandeepzac,2023-04-19 11:16:41+00:00,2023-04-19 11:25:13+00:00,False,
23506,Fix typos in aruco_detector.hpp,MvWouden,2023-04-18 12:06:28+00:00,2023-04-18 14:50:56+00:00,True,2023-04-18 14:50:55+00:00
23504,first commit,Xand93,2023-04-18 03:03:24+00:00,2023-04-18 03:04:26+00:00,False,
23503,Fixed undefined left shifting of negative number,seanm,2023-04-17 20:34:02+00:00,2023-04-20 09:10:05+00:00,True,2023-04-20 09:10:05+00:00
23502,more sprintf removals,seanm,2023-04-17 18:56:11+00:00,2023-04-26 19:41:20+00:00,True,2023-04-26 19:41:20+00:00
23501,Added LSTM and GRU tests for various batch and input length sizes,Abdurrahheem,2023-04-17 14:48:30+00:00,2023-04-20 07:11:34+00:00,True,2023-04-20 07:11:34+00:00
23499,ADD weights  yolov4-tiny in models.yml,cabelo,2023-04-17 05:59:33+00:00,2023-04-21 12:26:20+00:00,True,2023-04-21 12:26:20+00:00
23498,Error with an incorrect trained Haar model,georgedem975,2023-04-16 02:55:40+00:00,2023-09-20 12:46:57+00:00,False,
23495,Fix aruco module CORNER_REFINE_CONTOUR parameter gets skipped,smeng9,2023-04-15 12:56:13+00:00,2023-04-20 09:02:43+00:00,True,2023-04-20 09:02:43+00:00
23491,Fixes for Segment Anything,fengyuentau,2023-04-14 07:38:17+00:00,2023-05-04 18:07:58+00:00,True,2023-05-04 18:07:58+00:00
23487,fix warning in pointPolygonTest,Gaotianhong,2023-04-13 05:16:23+00:00,2023-04-13 10:52:44+00:00,True,2023-04-13 10:52:44+00:00
23486,Add charuco pattern into calibration.cpp,vovka643,2023-04-12 20:52:35+00:00,2023-04-26 09:13:17+00:00,True,2023-04-26 09:13:17+00:00
23485,DNN: add ONNX where node support,zihaomu,2023-04-12 08:25:40+00:00,2023-05-05 06:21:07+00:00,True,2023-05-05 06:21:07+00:00
23484,Fix build regression in Quirc,AleksandrPanov,2023-04-12 08:14:15+00:00,2023-04-12 17:49:10+00:00,True,2023-04-12 17:49:09+00:00
23483,"fix: traincascade, use C++ persistence API to compile with 4.x",fdivitto,2023-04-11 21:43:59+00:00,2023-04-12 06:21:19+00:00,False,
23482,DNN: support the split node of onnx opset >= 13,zihaomu,2023-04-11 08:07:38+00:00,2023-04-14 08:59:57+00:00,True,2023-04-14 08:59:57+00:00
23479,Charuco board into interactive calibration,vovka643,2023-04-10 13:15:18+00:00,2023-05-05 08:25:36+00:00,True,2023-05-05 08:25:36+00:00
23477,[G-API] Handle meta from multiple inputs in IE backend,TolyaTalamanov,2023-04-10 09:56:28+00:00,2023-04-12 07:17:59+00:00,True,2023-04-12 07:17:59+00:00
23476,Add notes for the output format of FaceDetectorYN.detect(),fengyuentau,2023-04-10 08:34:15+00:00,2023-04-11 09:39:22+00:00,True,2023-04-11 09:39:22+00:00
23475,Fix ONNX parser for single-layer LSTM hidden and cell states,Abdurrahheem,2023-04-09 12:35:59+00:00,2023-04-24 10:39:41+00:00,True,2023-04-24 10:39:41+00:00
23473,attempt to add 0d/1d mat support to OpenCV,vpisarev,2023-04-08 20:58:06+00:00,2023-09-21 15:24:39+00:00,True,2023-09-21 15:24:39+00:00
23469,Use NV12 instead of YUY2 for OBS Virtual Camera.,gottagofaster236,2023-04-07 03:16:23+00:00,2023-04-10 13:39:25+00:00,True,2023-04-10 13:39:25+00:00
23468,Python tutorial intro small grammar update,migdall,2023-04-06 19:53:16+00:00,2023-04-07 08:17:33+00:00,True,2023-04-07 08:17:33+00:00
23462,Libraw,LaurentBerger,2023-04-05 09:42:44+00:00,2023-12-13 07:41:07+00:00,False,
23460,Fix OBS Virtual Camera capture.,gottagofaster236,2023-04-05 06:06:01+00:00,2023-04-06 08:48:40+00:00,True,2023-04-06 08:48:40+00:00
23451,add opencv.js imread function can use OffscreenCanvas,Zero2key,2023-04-03 02:34:35+00:00,2023-04-04 08:05:53+00:00,True,2023-04-04 08:05:53+00:00
23449,Switch `rows` and `cols` in call to Mat.zeros,Zwyx,2023-04-02 15:03:36+00:00,2023-04-04 08:11:22+00:00,True,2023-04-04 08:11:22+00:00
23448,G-API: Fix compilation error in Standalone mode,dmatveev,2023-04-02 14:59:19+00:00,2023-04-03 11:21:31+00:00,True,2023-04-03 11:21:31+00:00
23447,AGP 8.0 build.gradle namespace and aidl buildFeature requirement added,onuralpszr,2023-04-01 20:17:19+00:00,2023-04-28 10:41:40+00:00,True,2023-04-28 10:41:40+00:00
23446,bmp decoder fix scale factor and IMREAD_COLOR incorrect result,tantei3,2023-04-01 15:06:18+00:00,2023-04-06 11:34:36+00:00,True,2023-04-06 11:34:36+00:00
23444,Create FUNDING.yml,AnnaPetrovicheva,2023-04-01 14:48:07+00:00,2023-04-06 07:59:30+00:00,True,2023-04-06 07:59:30+00:00
23443,Update of IPP integration,eplankin,2023-03-31 19:17:31+00:00,2023-04-07 09:14:43+00:00,True,2023-04-07 09:14:43+00:00
23442,Fix image loading in tutorials code,LaurentBerger,2023-03-31 15:41:42+00:00,2023-04-06 10:02:00+00:00,True,2023-04-06 10:02:00+00:00
23441,Replace uint32 by uint32_t in grfmt_tiff.cpp,y-guyon,2023-03-31 12:51:30+00:00,2023-04-07 10:34:54+00:00,False,
23439,Newton PNP Solver,galgibly,2023-03-30 14:17:34+00:00,2023-04-14 08:21:42+00:00,False,
23436,Fix python bindings for setCharucoParameters,siilats,2023-03-29 19:45:36+00:00,2023-04-17 10:02:28+00:00,True,2023-04-17 10:02:28+00:00
23433,imgcodecs: tiff: Support to encode for CV_32S with compression params,Kumataro,2023-03-29 13:16:37+00:00,2023-04-11 07:50:47+00:00,True,2023-04-11 07:50:47+00:00
23432,Fix flipped image in documentation,smeng9,2023-03-29 12:46:18+00:00,2023-04-11 02:23:32+00:00,False,
23419,"Several fixes for ONNX importer: Expand, Gather",dkurt,2023-03-27 16:48:42+00:00,2023-04-02 08:40:57+00:00,True,2023-04-02 08:40:57+00:00
23418,RISC-V: fix hardcoded options in RVV 0.7.1 toolchain file,mshabunin,2023-03-27 15:43:50+00:00,2023-04-02 09:44:49+00:00,True,2023-04-02 09:44:49+00:00
23417,fix cmakelists of parallel backend example,souch,2023-03-27 14:07:38+00:00,2023-04-11 07:14:56+00:00,True,2023-04-11 07:14:56+00:00
23414,Fixes #23413 gen_pattern.py --markers option ,vidmak,2023-03-26 11:42:19+00:00,2023-04-20 10:10:45+00:00,False,
23411,improve performance a little bit in dis_flow.cpp,Valkierja,2023-03-26 06:51:46+00:00,2023-03-27 16:22:58+00:00,False,
23410,imgcodecs: update documentation for imwrite() to support images formats.,Kumataro,2023-03-26 00:24:37+00:00,2023-04-02 09:06:01+00:00,True,2023-04-02 09:06:01+00:00
23409,Import and inference INT8 quantized TFLite model,dkurt,2023-03-25 18:19:00+00:00,2023-04-24 10:44:11+00:00,True,2023-04-24 10:44:11+00:00
23408,delete a mistake typing from some history commit,Valkierja,2023-03-25 14:26:10+00:00,2023-03-26 04:53:49+00:00,False,
23405,[Update Readme.md] Added some description about OpenCV in raedme file and the resources are presented in a tabuler form.,Himanshu-Vishwas,2023-03-25 03:59:22+00:00,2023-03-25 11:48:37+00:00,False,
23402,Typo in enum cv::QuatEnum::EulerAnglesType,LaurentBerger,2023-03-24 13:06:55+00:00,2023-03-24 15:11:48+00:00,True,2023-03-24 15:11:48+00:00
23401,dnn: Support more operators in CANN backend,fengyuentau,2023-03-24 10:48:01+00:00,2023-04-20 07:18:35+00:00,True,2023-04-20 07:18:35+00:00
23399,Fix create aruco Board in Python,AleksandrPanov,2023-03-24 08:53:57+00:00,2023-03-24 12:38:54+00:00,True,2023-03-24 12:38:54+00:00
23394,add scrollWheel to Cocoa,thewoz,2023-03-23 14:43:41+00:00,2023-04-12 07:32:46+00:00,True,2023-04-12 07:32:46+00:00
23393,"fix: traincascade, use C++ persistence API to compile with 4.x",fdivitto,2023-03-22 17:51:05+00:00,2023-04-11 21:41:11+00:00,False,
23390,check keydown event characters length on macos,just-gull,2023-03-22 07:33:04+00:00,2023-04-02 09:29:56+00:00,True,2023-04-02 09:29:55+00:00
23388,Make LineSegmentDetector deterministic by using stable_sort,simonlynen,2023-03-22 03:13:15+00:00,2023-03-23 13:18:30+00:00,True,2023-03-23 13:18:30+00:00
23386,Python tutorial links update,asmorkalov,2023-03-21 12:34:24+00:00,2023-03-21 14:34:40+00:00,True,2023-03-21 14:34:40+00:00
23383,"RISC-V: allow building scalable RVV support with GCC, LLVM 16 support",mshabunin,2023-03-21 09:32:59+00:00,2023-04-10 13:36:22+00:00,True,2023-04-10 13:36:22+00:00
23381,two typos,ct2034,2023-03-20 21:27:10+00:00,2023-03-22 06:53:38+00:00,True,2023-03-22 06:53:38+00:00
